city_ID,city,lat,lng,Min Temp,Max Temp,Humidity,Cloudiness
451,Angers,47.4736,-0.5542,55.02,55.69,70,100
452,Villeurbanne,45.7667,4.8803,45.79,57.97,70,100
453,Nîmes,43.838,4.361000000000001,55.18,56.62,94,100
454,Clermont-Ferrand,45.7831,3.0824,54.79,54.79,62,0
455,Le Mans,48.0077,0.1984,55.18,55.18,76,0
456,Aix-en-Provence,43.5263,5.4454,51.58,57.42,93,100
457,Brest,48.39,-4.49,55.89,57.51,100,100
458,Tours,47.3936,0.6892,52.32,52.95,81,71
459,Amiens,49.891999999999996,2.299,50.09,50.81,83,100
460,Limoges,45.8353,1.2625,52.72,53.4,71,0
461,Annecy,45.916000000000004,6.132999999999999,36.82,40.32,87,0
462,Boulogne-Billancourt,48.8352,2.2409,50.27,56.03,78,0
463,Perpignan,42.6986,2.8956,44.89,58.69,90,0
464,Besançon,47.24,6.02,50.79,56.43,63,100
465,Metz,49.1203,6.1778,40.86,56.41,81,0
466,Orléans,47.9025,1.909,48.54,51.98,78,0
467,Saint-Denis,48.9356,2.3539,51.85,55.26,76,0
468,Rouen,49.4428,1.0886,51.44,54.46,81,0
469,Argenteuil,48.95,2.25,50.79,56.05,76,0
470,Montreuil,48.8611,2.4436,51.35,54.77,77,0
471,Mulhouse,47.75,7.34,35.96,41.38,86,100
472,Caen,49.18,-0.37,53.37,54.32,82,75
473,Nancy,48.6936,6.1846,50.45,56.17,79,0
474,Roubaix,50.6901,3.1817,48.88,50.92,85,100
475,Tourcoing,50.7239,3.1612,48.7,50.76,85,100
476,Nanterre,48.8988,2.1969,50.41,56.16,76,0
477,Vitry-sur-Seine,48.7875,2.3928,51.71,55.11,79,0
478,Créteil,48.7911,2.4628,51.69,55.09,77,0
479,Avignon,43.95,4.8075,55.26,56.07,85,100
480,Poitiers,46.58,0.34,51.85,55.89,70,0
481,Aubervilliers,48.9131,2.3831,51.76,55.17,77,0
482,Dunkerque,51.0383,2.3775,48.09,50.07,45,100
483,Aulnay-sous-Bois,48.9386,2.4906,51.73,55.13,75,0
484,Berlin,52.5167,13.3833,37.09,40.96,91,0
485,Hamburg,53.55,10.0,41.29,46.26,86,40
486,Munich,48.1375,11.575,25.74,35.38,93,100
487,Cologne,50.9422,6.9578,48.22,54.86,83,0
488,Frankfurt,50.1136,8.6797,31.93,36.7,98,100
489,Düsseldorf,51.2311,6.7724,48.52,55.17,77,0
490,Stuttgart,48.7761,9.1775,33.42,40.66,94,100
491,Leipzig,51.3333,12.3833,38.77,41.86,72,0
492,Dortmund,51.5139,7.4653,47.75,53.47,77,75
493,Essen,51.4508,7.0131,50.25,53.49,81,97
494,Bremen,53.0769,8.8089,45.99,50.02,87,100
495,Dresden,51.05,13.74,30.96,36.99,90,0
496,Hannover,52.3744,9.7386,41.83,47.32,89,0
497,Nuremberg,49.4539,11.0775,30.34,33.37,88,0
498,Duisburg,51.4322,6.7611,49.82,54.79,81,0
499,Bochum,51.4833,7.2167,50.25,53.49,80,99
500,Wuppertal,51.2667,7.1833,47.03,52.74,87,97
501,Bielefeld,52.0167,8.5333,36.95,54.7,91,100
502,Bonn,50.7339,7.0997,40.82,54.14,85,0
503,Münster,51.9625,7.6256,49.14,53.04,80,0
504,Mannheim,49.4878,8.4661,32.83,43.81,87,100
505,Karlsruhe,49.0167,8.4,32.34,37,98,100
506,Augsburg,48.3717,10.8983,24.78,34.52,95,75
507,Wiesbaden,50.0825,8.24,31.75,36.52,95,100
508,Mönchengladbach,51.2,6.4333,49.69,55.49,77,100
509,Gelsenkirchen,51.5167,7.1,50.72,53.98,79,99
510,Aachen,50.7762,6.0838,50.81,54.32,72,100
511,Braunschweig,52.2692,10.5211,41.72,48.15,75,75
512,Kiel,54.3233,10.1394,42.21,46,100,100
513,Chemnitz,50.8333,12.9167,34.16,42.64,88,100
514,Halle,51.4828,11.9697,38.61,42.1,80,0
515,Magdeburg,52.1317,11.6392,39.02,40.95,89,100
516,Freiburg im Breisgau,47.995,7.85,33.69,40.89,90,100
517,Krefeld,51.3333,6.5667,49.73,55.04,76,100
518,Mainz,50.0,8.2667,32.09,36.86,94,100
519,Lübeck,53.8697,10.6864,39.33,46.29,81,100
520,Erfurt,50.9781,11.0292,34.68,44.19,83,75
521,Oberhausen,51.4699,6.8514,49.8,54.18,81,99
522,Rostock,54.0833,12.1333,39.87,42.91,97,100
523,Kassel,51.3158,9.4979,37.49,45.75,87,75
524,Hagen,51.3594,7.475,46.27,53.26,85,98
525,Potsdam,52.4,13.0667,37.15,41.02,94,100
526,Saarbrücken,49.2333,7.0,30.65,51.44,76,0
527,Hamm,51.6667,7.8167,49.86,53.87,82,98
528,Ludwigshafen,49.4811,8.4353,32.95,38.05,91,100
529,Mülheim,51.4275,6.8825,49.68,54.05,80,0
530,Oldenburg,53.1439,8.2139,46.11,50.14,89,100
531,Osnabrück,52.2789,8.0431,47.12,51.55,80,100
532,Leverkusen,51.0333,6.9833,46.92,54.97,81,99
533,Solingen,51.1667,7.0833,45.14,52.41,91,96
534,Guatemala City,14.6099,-90.5252,62.29,62.29,77,0
535,Villa Nueva,14.5314,-90.5964,63.9,63.9,77,0
536,Coatepeque,14.7,-91.8667,72.28,74.88,83,5
537,San Pedro Carchá,15.4768,-90.31200000000001,57.18,57.18,99,18
538,Cobán,15.4833,-90.3667,56.84,56.84,99,18
539,Quetzaltenango,14.8333,-91.5167,50.59,54.19,92,1
540,San Juan Sacatepéquez,14.7189,-90.6442,58.64,58.64,77,0
541,Jutiapa,14.2917,-89.8958,63.95,63.95,76,0
542,Flores,16.9333,-89.8833,70.48,70.48,86,3
543,Momostenango,15.0444,-91.4083,52.11,57.9,73,1
544,San Luis,16.2,-89.44,65.61,65.61,96,8
545,Nueva Concepción,14.1997,-91.2997,74.75,74.75,80,0
546,Santa Lucía Cotzumalguapa,14.3333,-91.0167,70.99,70.99,79,0
547,Amatitlán,14.4741,-90.6247,66,66,77,0
548,Jalapa,14.6379,-89.9904,57.92,57.92,85,2
549,Totonicapán,14.9108,-91.3606,48.7,54.52,73,0
550,Puerto Barrios,15.73,-88.6,72.23,72.23,92,10
551,Escuintla,14.3004,-90.78,76.06,76.06,71,0
552,Morales,15.4725,-88.8414,70.95,70.95,94,15
553,Chichicastenango,14.9442,-91.1105,54.81,54.81,95,0
554,Malacatán,14.9106,-92.0581,72.75,75.87,87,24
555,Mazatenango,14.5333,-91.5,73.53,76.12,81,0
556,Senahú,15.4164,-89.8203,59.81,59.81,98,3
557,Petapa,14.4962,-90.5525,65.14,65.14,77,0
558,Tacaná,15.2415,-92.0684,48.85,48.85,95,10
559,El Estor,15.5333,-89.35,70.9,70.9,91,8
560,Panzos,15.3986,-89.6408,70.56,70.56,96,2
561,San Cristóbal Verapaz,15.365,-90.4792,56.34,56.34,98,13
562,Lívingston,15.83,-88.75,74.05,74.05,90,18
563,Chiquimula,14.7833,-89.5333,67.82,67.82,95,0
564,Fray Bartolomé de Las Casas,15.8456,-89.8658,68.58,68.58,93,1
565,Villa Canales,14.4816,-90.53399999999999,65.68,65.68,77,0
566,Chinautla,14.7029,-90.5,65.71,65.71,77,0
567,Salamá,15.1052,-90.316,61.86,61.86,94,6
568,Santa María La Pila,15.6056,-89.8125,67.26,67.26,96,0
569,Chisec,15.8125,-90.3217,67.26,67.26,95,3
570,San Pedro Sacatepéquez,14.9664,-91.7775,50.36,52.95,86,5
571,Zacapa,14.9667,-89.5333,69.24,69.24,94,1
572,San Marcos,14.9653,-91.7958,49.78,52.38,86,8
573,San Francisco El Alto,14.95,-91.45,47.41,53.22,73,0
574,Los Amates,15.2667,-89.1,69.96,69.96,95,10
575,Purulhá,15.2353,-90.235,54.3,54.3,99,16
576,Esquipulas,14.6167,-89.2,62.74,62.74,98,9
577,Sololá,14.7667,-91.1833,53.56,55.87,91,0
578,Santa Catarina Pinula,14.5644,-90.488,60.49,60.49,77,0
579,Palín,14.4039,-90.6986,66.58,66.58,73,0
580,Nahualá,14.8429,-91.31700000000001,49.01,51.6,73,0
581,San Juan Chamelco,15.4257,-90.3263,56.55,56.55,99,17
582,Iztapa,13.9331,-90.7075,76.64,76.64,76,0
583,Cubulco,15.1083,-90.6306,61.93,61.93,95,4
584,Reykjavík,64.1475,-21.935,23.83,26.02,71,20
585,Kópavogur,64.1119,-21.9,23.61,25.81,71,20
586,Hafnarfjörður,64.0667,-21.95,23.92,26.11,71,20
587,Akureyri,65.6833,-18.1,24.35,24.35,74,100
588,Keflavík,64.0,-22.5819,23.7,25.07,80,40
589,Garðabær,64.0833,-22.0,23.99,26.19,71,20
590,Akranes,64.3167,-22.1,24.01,25.38,61,100
591,Selfoss,63.9322,-21.0002,23.88,26.08,46,86
592,Sauðárkrókur,65.7464,-19.639,24.84,24.84,80,97
593,Ísafjörður,66.0738,-23.1417,23.79,23.79,90,100
594,Höfn,64.25,-15.2167,31.68,31.68,70,100
595,Egilsstaðir,65.2667,-14.4,26.55,26.55,100,100
596,Borgarnes,64.5333,-21.9167,24.01,24.85,61,100
597,Dublin,53.3497,-6.2603,47.07,49.01,78,40
598,Cork,51.9,-8.4731,46.18,46.18,87,75
599,Galway,53.2729,-9.0418,46.78,46.78,81,20
600,Limerick,52.6653,-8.6238,46.08,46.35,86,43
601,Waterford,52.2583,-7.119,46.26,49.62,71,68
602,Drogheda,53.7139,-6.3503,47.01,48.94,82,41
603,Dún Dealgan,54.00899999999999,-6.4049,44.64,44.64,81,48
604,Swords,53.4597,-6.2181,46.96,48.88,77,40
605,Blackrock,53.3015,-6.1778,46.98,48.9,78,40
606,Tralee,52.2675,-9.6962,45.59,45.59,82,39
607,Carlow,52.8306,-6.9317,44.19,46.35,86,50
608,Ennis,52.8463,-8.9807,46.38,46.38,81,40
609,Dunleary,53.3,-6.14,47.17,49.12,78,40
610,Kilkenny,52.6477,-7.2561,44.83,48.51,85,49
611,Naas,53.2158,-6.6669,44.71,48.04,81,75
612,Wexford,52.3342,-6.4575,48.22,49.89,81,100
613,Sligo,54.2667,-8.4833,42.53,43.45,85,67
614,Leixlip,53.3636,-6.4864,46.8,48.74,79,75
615,Cobh,51.851000000000006,-8.2967,46.04,46.04,87,75
616,Killarney,52.0588,-9.5072,43.77,43.77,87,44
617,Shannon,52.7137,-8.8686,46.13,46.4,81,40
618,Dungarvan,52.0845,-7.6397,48.18,49.53,84,46
619,Kildare,53.1569,-6.909,44.62,47.93,84,37
620,Carrigtohill,51.9,-8.2667,46.26,47.19,87,75
621,Monaghan,54.2479,-6.9708,44.19,44.19,82,99
622,Dunboyne,53.4199,-6.4751,46.36,48.31,78,75
623,Ros Comáin,53.6333,-8.1833,43.12,43.12,85,82
624,Donegal,54.65,-8.117,45.39,45.39,83,79
625,Tallaght,53.2878,-6.3411,46.27,48.22,78,75
626,Wicklow,52.9779,-6.0329999999999995,47.19,48.88,86,100
627,Clonmel,52.355,-7.7039,45.28,49.41,88,30
628,Trim,53.555,-6.7917,46.51,48.45,83,26
629,Carrick on Shannon,53.9469,-8.09,43.2,43.2,87,92
630,Tullamore,53.2667,-7.5,44.02,46.18,88,68
631,Castlebar,53.85,-9.3,42.33,48.58,83,36
632,Mullingar,53.5333,-7.35,43.68,43.68,79,85
633,Longford,53.727,-7.7998,44.76,44.76,83,88
634,Nenagh,52.8619,-8.1967,44.94,44.94,85,54
635,Port Laoise,53.0309,-7.3008,43.66,45.82,86,15
636,An Cabhán,53.9908,-7.3606,44.37,44.37,82,96
637,Lifford,54.8356,-7.4779,46.08,46.08,80,100
638,Jerusalem,31.7833,35.2167,42.8,50.52,71,13
639,Tel Aviv-Yafo,32.08,34.78,51.98,58.1,71,0
640,Haifa,32.8,34.9833,56.75,56.75,45,6
641,Rishon LeẔiyyon,31.9711,34.7894,51.55,59.27,67,0
642,Petaẖ Tiqwa,32.0833,34.8833,51.51,59.23,71,0
643,Ashdod,31.7978,34.6503,51.91,58.05,59,8
644,Netanya,32.3328,34.86,51.82,57.94,50,16
645,Beersheba,31.2589,34.7978,56.8,56.8,60,25
646,Bené Beraq,32.0807,34.8338,51.6,59.32,67,0
647,Holon,32.0167,34.7667,51.91,59.65,67,0
648,Ramat Gan,32.07,34.8235,51.51,59.23,67,0
649,Ashqelon,31.6658,34.5664,51.6,57.72,65,11
650,Reẖovot,31.8914,34.8078,51.64,59.36,66,0
651,Bat Yam,32.0231,34.7503,51.91,58.05,70,0
652,Bet Shemesh,31.7514,34.9886,48.85,56.59,52,21
653,Kefar Sava,32.1858,34.9077,51.51,57.65,71,0
654,Herẕliyya,32.1556,34.8422,51.55,57.67,71,0
655,Hadera,32.45,34.9167,52.12,52.12,50,8
656,Modi‘in Makkabbim Re‘ut,31.9339,34.9856,49.78,57.51,68,0
657,Nazareth,32.7021,35.2978,55.65,55.65,47,4
658,Lod,31.95,34.9,51.44,59.16,67,0
659,Ramla,31.9275,34.8625,51.24,58.96,67,0
660,Ra‘ananna,32.1833,34.8667,51.69,57.81,71,0
661,Rahat,31.3925,34.7544,57.99,57.99,60,17
662,Nahariyya,33.0036,35.0925,60.08,60.08,43,10
663,Givatayim,32.0697,34.8117,51.62,59.34,67,0
664,Hod HaSharon,32.15,34.8833,51.82,57.94,71,0
665,Rosh Ha‘Ayin,32.0833,34.95,51.53,59.25,71,0
666,Qiryat Ata,32.8,35.1,60.06,60.06,45,5
667,Umm el Faḥm,32.5158,35.1525,55.42,55.42,52,5
668,Eilat,29.55,34.95,59.14,59.14,55,60
669,Nes Ẕiyyona,31.9333,34.8,51.84,59.56,67,0
670,‘Akko,32.9261,35.0839,60.12,60.12,56,8
671,El‘ad,32.0523,34.9512,51.12,58.84,71,0
672,Ramat HaSharon,32.15,34.8333,51.69,57.81,71,0
673,Karmiel,32.9,35.2833,56.98,56.98,56,4
674,Afula,32.6078,35.2897,59.47,59.47,50,4
675,Tiberias,32.7897,35.5247,60.78,60.78,47,5
676,Eṭ Ṭaiyiba,32.2667,35.0,51.64,57.76,51,26
677,Ben Zakkay,31.8833,34.7333,51.94,59.67,65,7
678,Pardés H̱anna Karkur,32.4711,34.9675,58.37,58.37,50,7
679,Shefar‘am,32.8056,35.1694,58.73,58.73,56,4
680,Qiryat Moẕqin,32.8369,35.0775,60.08,60.08,45,6
681,Qiryat Bialik,32.8331,35.0664,60.12,60.12,45,6
682,Qiryat Yam,32.8331,35.0664,60.12,60.12,45,6
683,Qiryat Ono,32.0636,34.8553,51.39,59.11,68,0
684,Or Yehuda,32.0333,34.85,51.84,59.56,67,0
685,Ma‘alot Tarshīḥā,33.0167,35.2708,54.75,54.75,56,6
686,Ẕefat,32.9658,35.4983,51.3,51.3,46,3
687,Dimona,31.07,35.03,53.04,53.04,58,37
688,Rome,41.8931,12.4828,38.03,50.59,86,20
689,Milan,45.4669,9.19,36.57,43.2,93,75
690,Naples,40.8333,14.25,40.82,50.85,78,0
691,Turin,45.0667,7.7,30.92,39.16,92,100
692,Palermo,38.1111,13.3517,49.71,55.35,80,7
693,Genoa,44.4072,8.934,39.22,56.25,93,75
694,Bologna,44.4939,11.3428,39.24,51.17,93,75
695,Florence,43.7714,11.2542,46.33,51.28,91,100
696,Bari,41.1253,16.8667,46.62,51.13,80,40
697,Catania,37.5027,15.0873,44.38,52.32,83,0
698,Venice,45.4397,12.3319,32.07,38.05,89,75
699,Verona,45.4386,10.9928,34.88,40.77,91,100
700,Messina,38.1936,15.5542,51.69,57.94,77,49
701,Padova,45.4064,11.8778,31.87,40.62,86,100
702,Trieste,45.6503,13.7703,33.84,40.68,87,94
703,Taranto,40.4181,17.2408,44.29,51.22,82,6
704,Brescia,45.5389,10.2203,39.29,42.12,94,75
705,Parma,44.8015,10.328,40.48,41.11,94,100
706,Prato,43.8808,11.0966,46.31,51.28,91,100
707,Modena,44.6458,10.9257,40.42,41.38,94,100
708,Reggio di Calabria,38.1144,15.65,51.55,57.81,77,42
709,Reggio Emilia,44.7,10.6333,40.55,41.18,90,100
710,Perugia,43.1121,12.3888,35.15,40.71,95,75
711,Ravenna,44.4161,12.2017,38.89,41.31,94,100
712,Livorno,43.55,10.3167,47.16,50.9,100,40
713,Cagliari,39.2167,9.1167,38.88,50.52,81,40
714,Foggia,41.4584,15.5519,42.58,45.82,93,0
715,Rimini,44.0594,12.5683,39.09,41.9,97,75
716,Salerno,40.6806,14.7597,41.63,50.85,62,3
717,Ferrara,44.8353,11.6199,38.97,41.58,90,100
718,Latina,41.4676,12.9037,45.07,51.12,82,32
719,Giugliano in Campania,40.9319,14.1956,39.92,49.95,83,0
720,Monza,45.5836,9.2736,36.21,42.84,93,75
721,Siracusa,37.0692,15.2875,44.53,51.94,82,4
722,Bergamo,45.695,9.67,37.44,41.81,93,75
723,Pescara,42.4643,14.2142,37.44,50.14,100,74
724,Trento,46.0667,11.1167,31.19,42.6,64,100
725,Forlì,44.2225,12.0408,38.61,44.55,93,100
726,Sassari,40.7267,8.5592,38.88,38.88,79,17
727,Vicenza,45.55,11.55,34.56,40.44,91,100
728,Terni,42.5667,12.65,36.86,44.22,82,66
729,Bolzano,46.5,11.35,55.02,55.02,83,100
730,Novara,45.45,8.6167,35.8,40.71,95,100
731,Piacenza,45.05,9.7,40.23,41.83,92,100
732,Ancona,43.6167,13.5167,40.71,42.62,68,75
733,Andria,41.2317,16.3083,46.27,49.59,84,0
734,Udine,46.0667,13.2333,29.12,36.34,87,0
735,Arezzo,43.4631,11.8781,39.85,52.03,94,78
736,Cesena,44.1333,12.2333,38.64,44.58,92,40
737,Lecce,40.352,18.1691,42.69,54.84,93,40
738,Luxembourg,49.6106,6.1328,34.5,47.35,92,100
739,Esch-sur-Alzette,49.4969,5.9806,34.34,47.19,88,100
740,Dudelange,49.4806,6.0875,34.34,47.19,93,100
741,Differdange,49.5242,5.8914,34.25,47.1,87,100
742,Belvaux,49.5167,5.9333,33.55,46.42,88,100
743,Rodange,49.5467,5.8397,34.34,47.19,87,100
744,Niedercorn,49.5333,5.9,34.36,47.21,87,100
745,Diekirch,49.8678,6.1558,35.53,48.38,92,100
746,Soleuvre,49.5333,5.9333,34.12,46.98,89,100
747,Bascharage,49.5667,5.9167,34.41,47.28,89,100
748,Kayl,49.4864,6.0392,34.43,47.28,93,100
749,Echternach,49.8117,6.4217,35.87,48.74,97,100
750,Steinfort,49.66,5.9156,34.21,47.08,87,100
751,Rumelange,49.4597,6.0306,34.32,47.17,93,100
752,Wiltz,49.9689,5.9319,34.09,46.94,92,100
753,Mondorf-les-Bains,49.5069,6.2806,35.55,48.4,93,100
754,Grevenmacher,49.6747,6.4419,36.21,49.06,93,100
755,Remich,49.5444,6.3667,35.89,48.74,93,100
756,Vianden,49.935,6.2089,35.08,47.93,99,100
757,Capellen,49.6444,5.9897,34.11,46.98,91,100
758,Clervaux,50.0547,6.0314,33.01,46.35,99,100
759,Mersch,49.7489,6.1061,35.22,48.07,93,100
760,Redange-sur-Attert,49.7656,5.8908,34.45,47.3,84,100
761,Birkirkara,35.9,14.4667,55.78,57.83,88,75
762,Saint Paul’s Bay,35.9483,14.4017,56.21,58.28,88,75
763,Mosta,35.9,14.4333,55.35,57.42,88,75
764,Sliema,35.9122,14.5042,55.98,58.03,88,75
765,Qormi,35.8794,14.4722,55.89,57.94,88,75
766,Żabbar,35.8772,14.5381,55.81,57.87,88,75
767,Naxxar,35.915,14.4447,54.79,56.84,88,75
768,San Ġwann,35.9094,14.4786,55.45,57.52,88,75
769,Marsaskala,35.8625,14.5675,56.05,58.12,88,75
770,Żebbuġ,35.8733,14.4417,55.08,57.13,88,75
771,Fgura,35.8725,14.5228,55.72,57.78,88,75
772,Żejtun,35.8556,14.5333,55.6,57.65,88,75
773,Rabat,35.8817,14.3989,54,56.05,88,75
774,Attard,35.9,14.45,55.65,57.7,88,75
775,Żurrieq,35.8292,14.4744,54.91,56.97,88,75
776,Mellieħa,35.95,14.3667,55.63,57.69,88,75
777,Swieqi,35.9208,14.48,55.72,57.78,88,75
778,Birżebbuġa,35.8267,14.5278,56.25,58.3,88,75
779,Ħamrun,35.8861,14.4894,55.81,57.88,88,75
780,Tarxien,35.865,14.5111,55.62,57.67,88,75
781,Imsida,35.8978,14.4894,56.14,58.19,88,75
782,Siġġiewi,35.8542,14.4383,54.95,57.02,88,75
783,Gżira,35.905,14.4939,56.23,58.28,88,75
784,Paola,35.8728,14.5075,55.62,57.67,88,75
785,San Ġiljan,35.9186,14.49,56.01,58.06,88,75
786,Santa Venera,35.8903,14.4778,55.78,57.85,88,75
787,Victoria,36.05,14.25,55.81,57.88,89,98
788,Valletta,35.8978,14.5125,55.85,57.9,88,75
789,Luqa,35.8597,14.4892,55.42,57.49,88,75
790,Cospicua,35.8822,14.5222,56.12,58.17,88,75
791,Xagħra,36.0503,14.2675,54.68,56.75,89,98
792,Għaxaq,35.8483,14.5172,55.53,57.58,88,75
793,Nadur,36.0381,14.295,54.54,56.59,89,97
794,Marsa,35.8833,14.4947,56.14,58.19,88,75
795,Pietà,35.8833,14.4833,55.89,57.96,88,75
796,Balzan,35.8975,14.4533,55.65,57.7,88,75
797,Pembroke,35.9264,14.4808,55.72,57.78,88,75
798,Imġarr,35.9197,14.3664,55.08,57.15,88,75
799,Dingli,35.8603,14.3814,53.56,55.62,88,75
800,Marsaxlokk,35.8417,14.5447,56.21,58.26,88,75
801,Imqabba,35.8442,14.4669,55.2,57.25,88,75
802,Xewkija,36.0331,14.2583,55.17,57.22,89,98
803,Għajnsielem,36.0269,14.2903,55.65,57.7,89,97
804,Iklin,35.9042,14.4544,55.65,57.7,88,75
805,Lija,35.9014,14.4472,55.65,57.7,88,75
806,Kalkara,35.8892,14.5294,55.96,58.01,88,75
807,Gudja,35.8483,14.5025,55.45,57.52,88,75
808,Senglea,35.8878,14.5169,56.32,58.37,88,75
809,Għargħur,35.9241,14.4534,54.7,56.75,88,75
810,Qrendi,35.8342,14.4589,55.06,57.11,88,75
811,Mexico City,19.4333,-99.1333,55.81,64.29,50,0
812,Guadalajara,20.6767,-103.3475,60.55,63.95,40,0
813,Tijuana,32.525,-117.0333,51.13,57.72,72,20
814,Ecatepec,19.6097,-99.06,59.74,64.04,45,0
815,León de los Aldama,21.1167,-101.6833,57.22,57.22,25,0
816,Puebla,19.0333,-98.1833,58.28,58.28,52,3
817,Zapopan,20.7167,-103.4,60.55,63.95,40,0
818,Juárez,31.7386,-106.48700000000001,45.05,50.23,53,0
819,Monterrey,25.6667,-100.3,53.74,60.82,82,0
820,Ciudad Nezahualcóyotl,19.41,-99.03,60.12,64.42,47,0
821,Nezahualcóyotl,19.4,-98.9889,60.1,64.4,47,0
822,Mexicali,32.6633,-115.4678,53.08,55.6,42,8
823,Villahermosa,17.9892,-92.9281,75.09,75.83,89,0
824,Morelia,19.7683,-101.1894,59.65,59.65,59,0
825,Aguascalientes,21.875999999999998,-102.296,58.96,58.96,20,0
826,Naucalpan de Juárez,19.4753,-99.2378,55.18,63.66,51,0
827,Mérida,20.97,-89.62,77.02,78.01,78,20
828,Cancún,21.1606,-86.8475,71.06,71.53,94,20
829,Chihuahua,28.6353,-106.0889,49.01,51.98,40,20
830,Saltillo,25.4333,-101.0,59.05,59.92,35,0
831,Hermosillo,29.0989,-110.9542,55.94,66.69,26,0
832,Culiacán,24.8069,-107.3939,65.25,67.78,56,20
833,Querétaro,20.5875,-100.3928,61.84,61.84,26,2
834,San Luis Potosí,22.1511,-100.9761,62.22,62.22,34,0
835,Tlajomulco de Zúñiga,20.4736,-103.4431,60.12,62.53,31,0
836,Torreón,25.5394,-103.4486,61.93,66.13,27,0
837,Guadalupe,25.6775,-100.2597,54.05,61.11,91,100
838,Acapulco de Juárez,16.8636,-99.8825,80.46,80.46,78,0
839,Tlaquepaque,20.6167,-103.3167,60.15,62.56,40,0
840,Mazatlán,23.2167,-106.4167,66.16,70.02,80,75
841,Durango,24.0167,-104.6667,58.68,58.68,23,0
842,Tlalnepantla,19.5367,-99.1947,55.62,64.09,49,0
843,Chimalhuacán,19.4167,-98.9,59.9,64.18,45,0
844,Tuxtla,16.7528,-93.1167,72.48,72.48,92,85
845,Irapuato,20.6667,-101.35,58.19,58.19,23,0
846,Reynosa,26.0922,-98.2778,56.88,60.78,77,100
847,Tonalá,20.6167,-103.2333,59.92,63.32,40,0
848,Ensenada,31.8578,-116.6058,51.78,51.78,63,6
849,Heroica Matamoros,25.8797,-97.5042,56.91,58.87,88,100
850,Ciudad Apodaca,25.7833,-100.1833,54.88,61.95,100,100
851,Tultitlán de Mariano Escobedo,19.645,-99.1694,59.88,64.18,34,33
852,Ixtapaluca,19.3186,-98.8822,59.9,64.2,53,6
853,Celaya,20.5222,-100.8122,63.63,66.72,27,2
854,Los Mochis,25.7835,-108.9937,60.67,60.67,67,40
855,Ciudad López Mateos,19.55,-99.2833,52.74,61.21,31,75
856,San Nicolás de los Garza,25.75,-100.2833,54.1,61.16,93,100
857,Veracruz,19.1903,-96.1533,71.13,71.73,88,40
858,Xalapa,19.54,-96.9275,58.8,58.8,93,62
859,Nuevo Laredo,27.4861,-99.5069,53.85,55.62,87,100
860,Tecámac,19.7131,-98.9683,63.52,63.91,46,2
861,Amsterdam,52.3667,4.8833,45.91,50.97,90,20
862,Rotterdam,51.9225,4.4792,46.85,50.92,88,100
863,The Hague,52.08,4.31,46.89,50.95,88,100
864,Utrecht,52.0889,5.1156,46.89,51.12,91,100
865,Eindhoven,51.4344,5.4842,47.82,55.09,82,75
866,Tilburg,51.57,5.07,47.08,52.14,83,100
867,Almere,52.3758,5.2256,46.02,51.24,90,100
868,Groningen,53.2167,6.5667,47.95,50.02,60,100
869,Breda,51.5875,4.775,47.14,51.94,89,100
870,Nijmegen,51.8475,5.8625,47.68,52.14,89,100
871,Haarlem,52.3803,4.6406,45.95,51.94,89,20
872,Apeldoorn,52.21,5.97,48.79,52.3,83,75
873,Enschede,52.2236,6.8956,49.55,52.41,78,100
874,Amersfoort,52.15,5.38,46.85,52.21,90,100
875,Hoofddorp,52.3008,4.6653,47.01,51.08,89,20
876,Zaanstad,52.4697,4.7767,46,52,84,20
877,Arnhem,51.9833,5.9167,47.91,52.29,83,75
878,’s-Hertogenbosch,51.6833,5.3167,47.93,52.25,70,100
879,Zoetermeer,52.0611,4.4933,46.94,51.03,81,100
880,Zwolle,52.5167,6.1,48.92,51.96,86,100
881,Leiden,52.1544,4.4947,46.94,51.01,80,100
882,Maastricht,50.8667,5.6833,51.55,55.83,75,100
883,Dordrecht,51.81,4.67,46.94,51.93,91,100
884,Alphen aan den Rijn,52.1333,4.65,46.96,51.03,79,100
885,Alkmaar,52.6289,4.744,45.95,50.97,73,100
886,Emmen,52.7833,6.9,47.8,50.95,86,100
887,Delft,52.0119,4.3594,46.94,51.01,88,100
888,Deventer,52.25,6.2,49.98,52.41,86,100
889,Amstelveen,52.3019,4.8581,46,51.04,89,20
890,Helmond,51.4797,5.6556,48.78,55.09,80,75
891,Oss,51.7667,5.5167,47.91,52.41,89,75
892,Hilversum,52.23,5.18,45.91,51.13,90,100
893,Heerlen,50.8833,5.9833,51.48,54.97,73,0
894,Hengelo,52.2656,6.7931,49.86,52.72,78,100
895,Purmerend,52.505,4.9639,45.99,51.01,90,100
896,Schiedam,51.9167,4.4,46.92,50.99,88,100
897,Lelystad,52.5167,5.4833,46.99,52.02,89,100
898,Roosendaal,51.5314,4.4556,47.16,51.98,88,100
899,Hoorn,52.6533,5.0733,45.99,51.03,88,100
900,Spijkenisse,51.8333,4.3167,46.98,52,85,100
901,Ede,52.0436,5.6667,47.75,52.23,83,75
902,Almelo,52.3575,6.6667,49.89,52.74,79,100
903,Vlaardingen,51.9167,4.35,46.96,51.03,88,100
904,Gouda,52.0181,4.7056,46.98,51.04,80,100
905,Zaandam,52.4417,4.8422,45.97,50.99,90,20
