city_ID,city,lat,lng,country,population
496,Hannover,52.3744,9.7386,Germany,542668.0
497,Nuremberg,49.4539,11.0775,Germany,515543.0
498,Duisburg,51.4322,6.7611,Germany,495885.0
499,Bochum,51.4833,7.2167,Germany,364454.0
500,Wuppertal,51.2667,7.1833,Germany,355004.0
501,Bielefeld,52.0167,8.5333,Germany,333509.0
502,Bonn,50.7339,7.0997,Germany,330579.0
503,Münster,51.9625,7.6256,Germany,316403.0
504,Mannheim,49.4878,8.4661,Germany,309721.0
505,Karlsruhe,49.0167,8.4,Germany,308436.0
506,Augsburg,48.3717,10.8983,Germany,295830.0
507,Wiesbaden,50.0825,8.24,Germany,278609.0
508,Mönchengladbach,51.2,6.4333,Germany,259665.0
509,Gelsenkirchen,51.5167,7.1,Germany,259105.0
510,Aachen,50.7762,6.0838,Germany,248960.0
511,Braunschweig,52.2692,10.5211,Germany,248561.0
512,Kiel,54.3233,10.1394,Germany,246601.0
513,Chemnitz,50.8333,12.9167,Germany,243487.0
514,Halle,51.4828,11.9697,Germany,237865.0
515,Magdeburg,52.1317,11.6392,Germany,235775.0
516,Freiburg im Breisgau,47.995,7.85,Germany,230940.0
517,Krefeld,51.3333,6.5667,Germany,226844.0
518,Mainz,50.0,8.2667,Germany,217123.0
519,Lübeck,53.8697,10.6864,Germany,215846.0
520,Erfurt,50.9781,11.0292,Germany,213835.0
521,Oberhausen,51.4699,6.8514,Germany,209566.0
522,Rostock,54.0833,12.1333,Germany,209061.0
523,Kassel,51.3158,9.4979,Germany,201048.0
524,Hagen,51.3594,7.475,Germany,188687.0
525,Potsdam,52.4,13.0667,Germany,182112.0
526,Saarbrücken,49.2333,7.0,Germany,179349.0
527,Hamm,51.6667,7.8167,Germany,178967.0
528,Ludwigshafen,49.4811,8.4353,Germany,172557.0
529,Mülheim,51.4275,6.8825,Germany,170921.0
530,Oldenburg,53.1439,8.2139,Germany,168210.0
531,Osnabrück,52.2789,8.0431,Germany,164748.0
532,Leverkusen,51.0333,6.9833,Germany,163838.0
533,Solingen,51.1667,7.0833,Germany,159360.0
534,Guatemala City,14.6099,-90.5252,Guatemala,2934841.0
535,Villa Nueva,14.5314,-90.5964,Guatemala,618397.0
536,Coatepeque,14.7,-91.8667,Guatemala,300000.0
537,San Pedro Carchá,15.4768,-90.312,Guatemala,255006.0
538,Cobán,15.4833,-90.3667,Guatemala,228664.0
539,Quetzaltenango,14.8333,-91.5167,Guatemala,225000.0
540,San Juan Sacatepéquez,14.7189,-90.6442,Guatemala,193000.0
541,Jutiapa,14.2917,-89.8958,Guatemala,162312.0
542,Flores,16.9333,-89.8833,Guatemala,144932.0
543,Momostenango,15.0444,-91.4083,Guatemala,139552.0
544,San Luis,16.2,-89.44,Guatemala,132470.0
545,Nueva Concepción,14.1997,-91.2997,Guatemala,130754.0
546,Santa Lucía Cotzumalguapa,14.3333,-91.0167,Guatemala,125473.0
547,Amatitlán,14.4741,-90.6247,Guatemala,125000.0
548,Jalapa,14.6379,-89.9904,Guatemala,122483.0
549,Totonicapán,14.9108,-91.3606,Guatemala,118960.0
550,Puerto Barrios,15.73,-88.6,Guatemala,110846.0
551,Escuintla,14.3004,-90.78,Guatemala,107638.0
552,Morales,15.4725,-88.8414,Guatemala,107400.0
553,Chichicastenango,14.9442,-91.1105,Guatemala,107193.0
554,Malacatán,14.9106,-92.0581,Guatemala,105178.0
555,Mazatenango,14.5333,-91.5,Guatemala,103276.0
556,Senahú,15.4164,-89.8203,Guatemala,98703.0
557,Petapa,14.4962,-90.5525,Guatemala,94228.0
558,Tacaná,15.2415,-92.0684,Guatemala,87998.0
559,El Estor,15.5333,-89.35,Guatemala,82491.0
560,Panzos,15.3986,-89.6408,Guatemala,81063.0
561,San Cristóbal Verapaz,15.365,-90.4792,Guatemala,80613.0
562,Lívingston,15.83,-88.75,Guatemala,80249.0
563,Chiquimula,14.7833,-89.5333,Guatemala,79815.0
564,Fray Bartolomé de Las Casas,15.8456,-89.8658,Guatemala,77896.0
565,Villa Canales,14.4816,-90.534,Guatemala,77638.0
566,Chinautla,14.7029,-90.5,Guatemala,77071.0
567,Salamá,15.1052,-90.316,Guatemala,71478.0
568,Santa María La Pila,15.6056,-89.8125,Guatemala,70321.0
569,Chisec,15.8125,-90.3217,Guatemala,69325.0
570,San Pedro Sacatepéquez,14.9664,-91.7775,Guatemala,67075.0
571,Zacapa,14.9667,-89.5333,Guatemala,66423.0
572,San Marcos,14.9653,-91.7958,Guatemala,65571.0
573,San Francisco El Alto,14.95,-91.45,Guatemala,65521.0
574,Los Amates,15.2667,-89.1,Guatemala,65475.0
575,Purulhá,15.2353,-90.235,Guatemala,65340.0
576,Esquipulas,14.6167,-89.2,Guatemala,65000.0
577,Sololá,14.7667,-91.1833,Guatemala,63973.0
578,Santa Catarina Pinula,14.5644,-90.488,Guatemala,63767.0
579,Palín,14.4039,-90.6986,Guatemala,62127.0
580,Nahualá,14.8429,-91.317,Guatemala,62000.0
581,San Juan Chamelco,15.4257,-90.3263,Guatemala,61634.0
582,Iztapa,13.9331,-90.7075,Guatemala,61448.0
583,Cubulco,15.1083,-90.6306,Guatemala,60112.0
584,Reykjavík,64.1475,-21.935,Iceland,128793.0
585,Kópavogur,64.1119,-21.9,Iceland,34140.0
586,Hafnarfjörður,64.0667,-21.95,Iceland,28703.0
587,Akureyri,65.6833,-18.1,Iceland,18925.0
588,Keflavík,64.0,-22.5819,Iceland,16463.0
589,Garðabær,64.0833,-22.0,Iceland,16299.0
590,Akranes,64.3167,-22.1,Iceland,7411.0
591,Selfoss,63.9322,-21.0002,Iceland,6878.0
592,Sauðárkrókur,65.7464,-19.639,Iceland,2682.0
593,Ísafjörður,66.0738,-23.1417,Iceland,2620.0
594,Höfn,64.25,-15.2167,Iceland,2389.0
595,Egilsstaðir,65.2667,-14.4,Iceland,2332.0
596,Borgarnes,64.5333,-21.9167,Iceland,1962.0
597,Dublin,53.3497,-6.2603,Ireland,553165.0
598,Cork,51.9,-8.4731,Ireland,208669.0
599,Galway,53.2729,-9.0418,Ireland,79504.0
600,Limerick,52.6653,-8.6238,Ireland,58319.0
601,Waterford,52.2583,-7.119,Ireland,48369.0
602,Drogheda,53.7139,-6.3503,Ireland,40956.0
603,Dún Dealgan,54.009,-6.4049,Ireland,39004.0
604,Swords,53.4597,-6.2181,Ireland,36924.0
605,Blackrock,53.3015,-6.1778,Ireland,28557.0
606,Tralee,52.2675,-9.6962,Ireland,26384.0
607,Carlow,52.8306,-6.9317,Ireland,24272.0
608,Ennis,52.8463,-8.9807,Ireland,24253.0
609,Dunleary,53.3,-6.14,Ireland,23857.0
610,Kilkenny,52.6477,-7.2561,Ireland,22179.0
611,Naas,53.2158,-6.6669,Ireland,21393.0
612,Wexford,52.3342,-6.4575,Ireland,20188.0
613,Sligo,54.2667,-8.4833,Ireland,19199.0
614,Leixlip,53.3636,-6.4864,Ireland,15504.0
615,Cobh,51.851,-8.2967,Ireland,12347.0
616,Killarney,52.0588,-9.5072,Ireland,11902.0
617,Shannon,52.7137,-8.8686,Ireland,9222.0
618,Dungarvan,52.0845,-7.6397,Ireland,7991.0
619,Kildare,53.1569,-6.909,Ireland,7538.0
620,Carrigtohill,51.9,-8.2667,Ireland,6665.0
621,Monaghan,54.2479,-6.9708,Ireland,5937.0
622,Dunboyne,53.4199,-6.4751,Ireland,5713.0
623,Ros Comáin,53.6333,-8.1833,Ireland,4860.0
624,Donegal,54.65,-8.117,Ireland,2618.0
625,Tallaght,53.2878,-6.3411,Ireland,
626,Wicklow,52.9779,-6.033,Ireland,
627,Clonmel,52.355,-7.7039,Ireland,
628,Trim,53.555,-6.7917,Ireland,
629,Carrick on Shannon,53.9469,-8.09,Ireland,
630,Tullamore,53.2667,-7.5,Ireland,
631,Castlebar,53.85,-9.3,Ireland,
632,Mullingar,53.5333,-7.35,Ireland,
633,Longford,53.727,-7.7998,Ireland,
634,Nenagh,52.8619,-8.1967,Ireland,
635,Port Laoise,53.0309,-7.3008,Ireland,
636,An Cabhán,53.9908,-7.3606,Ireland,
637,Lifford,54.8356,-7.4779,Ireland,
638,Jerusalem,31.7833,35.2167,Israel,919438.0
639,Tel Aviv-Yafo,32.08,34.78,Israel,451523.0
640,Haifa,32.8,34.9833,Israel,281087.0
641,Rishon LeẔiyyon,31.9711,34.7894,Israel,249860.0
642,Petaẖ Tiqwa,32.0833,34.8833,Israel,236169.0
643,Ashdod,31.7978,34.6503,Israel,220174.0
644,Netanya,32.3328,34.86,Israel,217244.0
645,Beersheba,31.2589,34.7978,Israel,209000.0
646,Bené Beraq,32.0807,34.8338,Israel,193774.0
647,Holon,32.0167,34.7667,Israel,188834.0
648,Ramat Gan,32.07,34.8235,Israel,152596.0
649,Ashqelon,31.6658,34.5664,Israel,134454.0
650,Reẖovot,31.8914,34.8078,Israel,132671.0
651,Bat Yam,32.0231,34.7503,Israel,128800.0
652,Bet Shemesh,31.7514,34.9886,Israel,114371.0
653,Kefar Sava,32.1858,34.9077,Israel,100800.0
654,Herẕliyya,32.1556,34.8422,Israel,93989.0
655,Hadera,32.45,34.9167,Israel,91707.0
656,Modi‘in Makkabbim Re‘ut,31.9339,34.9856,Israel,90013.0
657,Nazareth,32.7021,35.2978,Israel,83400.0
658,Lod,31.95,34.9,Israel,75700.0
659,Ramla,31.9275,34.8625,Israel,75500.0
660,Ra‘ananna,32.1833,34.8667,Israel,74000.0
661,Rahat,31.3925,34.7544,Israel,64462.0
662,Nahariyya,33.0036,35.0925,Israel,60000.0
663,Givatayim,32.0697,34.8117,Israel,59518.0
664,Hod HaSharon,32.15,34.8833,Israel,56659.0
665,Rosh Ha‘Ayin,32.0833,34.95,Israel,56300.0
666,Qiryat Ata,32.8,35.1,Israel,55464.0
667,Umm el Faḥm,32.5158,35.1525,Israel,55300.0
668,Eilat,29.55,34.95,Israel,51935.0
669,Nes Ẕiyyona,31.9333,34.8,Israel,50200.0
670,‘Akko,32.9261,35.0839,Israel,47675.0
671,El‘ad,32.0523,34.9512,Israel,46896.0
672,Ramat HaSharon,32.15,34.8333,Israel,46700.0
673,Karmiel,32.9,35.2833,Israel,45300.0
674,Afula,32.6078,35.2897,Israel,44930.0
675,Tiberias,32.7897,35.5247,Israel,44200.0
676,Eṭ Ṭaiyiba,32.2667,35.0,Israel,43100.0
677,Ben Zakkay,31.8833,34.7333,Israel,42314.0
678,Pardés H̱anna Karkur,32.4711,34.9675,Israel,42100.0
679,Shefar‘am,32.8056,35.1694,Israel,41600.0
680,Qiryat Moẕqin,32.8369,35.0775,Israel,40160.0
681,Qiryat Bialik,32.8331,35.0664,Israel,39900.0
682,Qiryat Yam,32.8331,35.0664,Israel,39416.0
683,Qiryat Ono,32.0636,34.8553,Israel,37791.0
684,Or Yehuda,32.0333,34.85,Israel,36706.0
685,Ma‘alot Tarshīḥā,33.0167,35.2708,Israel,36000.0
686,Ẕefat,32.9658,35.4983,Israel,35700.0
687,Dimona,31.07,35.03,Israel,34135.0
688,Rome,41.8931,12.4828,Italy,2872800.0
689,Milan,45.4669,9.19,Italy,1366180.0
690,Naples,40.8333,14.25,Italy,966144.0
691,Turin,45.0667,7.7,Italy,870952.0
692,Palermo,38.1111,13.3517,Italy,668405.0
693,Genoa,44.4072,8.934,Italy,580097.0
694,Bologna,44.4939,11.3428,Italy,389261.0
695,Florence,43.7714,11.2542,Italy,380948.0
696,Bari,41.1253,16.8667,Italy,323370.0
697,Catania,37.5027,15.0873,Italy,311584.0
698,Venice,45.4397,12.3319,Italy,261321.0
699,Verona,45.4386,10.9928,Italy,257275.0
700,Messina,38.1936,15.5542,Italy,234293.0
701,Padova,45.4064,11.8778,Italy,210440.0
702,Trieste,45.6503,13.7703,Italy,204338.0
703,Taranto,40.4181,17.2408,Italy,198283.0
704,Brescia,45.5389,10.2203,Italy,196745.0
705,Parma,44.8015,10.328,Italy,195687.0
706,Prato,43.8808,11.0966,Italy,193325.0
707,Modena,44.6458,10.9257,Italy,185273.0
708,Reggio di Calabria,38.1144,15.65,Italy,181447.0
709,Reggio Emilia,44.7,10.6333,Italy,171944.0
710,Perugia,43.1121,12.3888,Italy,165683.0
711,Ravenna,44.4161,12.2017,Italy,159115.0
712,Livorno,43.55,10.3167,Italy,158371.0
713,Cagliari,39.2167,9.1167,Italy,154106.0
714,Foggia,41.4584,15.5519,Italy,151372.0
715,Rimini,44.0594,12.5683,Italy,149403.0
716,Salerno,40.6806,14.7597,Italy,133970.0
717,Ferrara,44.8353,11.6199,Italy,132278.0
718,Latina,41.4676,12.9037,Italy,126470.0
719,Giugliano in Campania,40.9319,14.1956,Italy,124361.0
720,Monza,45.5836,9.2736,Italy,123598.0
721,Siracusa,37.0692,15.2875,Italy,121171.0
722,Bergamo,45.695,9.67,Italy,120923.0
723,Pescara,42.4643,14.2142,Italy,119217.0
724,Trento,46.0667,11.1167,Italy,117997.0
725,Forlì,44.2225,12.0408,Italy,117863.0
726,Sassari,40.7267,8.5592,Italy,116641.0
727,Vicenza,45.55,11.55,Italy,111620.0
728,Terni,42.5667,12.65,Italy,111189.0
729,Bolzano,46.5,11.35,Italy,107317.0
730,Novara,45.45,8.6167,Italy,104183.0
731,Piacenza,45.05,9.7,Italy,103082.0
732,Ancona,43.6167,13.5167,Italy,100924.0
733,Andria,41.2317,16.3083,Italy,99857.0
734,Udine,46.0667,13.2333,Italy,99518.0
735,Arezzo,43.4631,11.8781,Italy,99419.0
736,Cesena,44.1333,12.2333,Italy,96760.0
737,Lecce,40.352,18.1691,Italy,95441.0
738,Luxembourg,49.6106,6.1328,Luxembourg,128512.0
739,Esch-sur-Alzette,49.4969,5.9806,Luxembourg,36228.0
740,Dudelange,49.4806,6.0875,Luxembourg,21513.0
741,Differdange,49.5242,5.8914,Luxembourg,15455.0
742,Belvaux,49.5167,5.9333,Luxembourg,7826.0
743,Rodange,49.5467,5.8397,Luxembourg,7485.0
744,Niedercorn,49.5333,5.9,Luxembourg,7354.0
745,Diekirch,49.8678,6.1558,Luxembourg,7047.0
746,Soleuvre,49.5333,5.9333,Luxembourg,6248.0
747,Bascharage,49.5667,5.9167,Luxembourg,5715.0
748,Kayl,49.4864,6.0392,Luxembourg,5658.0
749,Echternach,49.8117,6.4217,Luxembourg,5650.0
750,Steinfort,49.66,5.9156,Luxembourg,5617.0
751,Rumelange,49.4597,6.0306,Luxembourg,5613.0
752,Wiltz,49.9689,5.9319,Luxembourg,5427.0
753,Mondorf-les-Bains,49.5069,6.2806,Luxembourg,5404.0
754,Grevenmacher,49.6747,6.4419,Luxembourg,4981.0
755,Remich,49.5444,6.3667,Luxembourg,3787.0
756,Vianden,49.935,6.2089,Luxembourg,2161.0
757,Capellen,49.6444,5.9897,Luxembourg,1986.0
758,Clervaux,50.0547,6.0314,Luxembourg,1468.0
759,Mersch,49.7489,6.1061,Luxembourg,
760,Redange-sur-Attert,49.7656,5.8908,Luxembourg,
761,Birkirkara,35.9,14.4667,Malta,24356.0
762,Saint Paul’s Bay,35.9483,14.4017,Malta,21046.0
763,Mosta,35.9,14.4333,Malta,20241.0
764,Sliema,35.9122,14.5042,Malta,16854.0
765,Qormi,35.8794,14.4722,Malta,16779.0
766,Żabbar,35.8772,14.5381,Malta,15404.0
767,Naxxar,35.915,14.4447,Malta,13443.0
768,San Ġwann,35.9094,14.4786,Malta,12523.0
769,Marsaskala,35.8625,14.5675,Malta,12134.0
770,Żebbuġ,35.8733,14.4417,Malta,11903.0
771,Fgura,35.8725,14.5228,Malta,11670.0
772,Żejtun,35.8556,14.5333,Malta,11508.0
773,Rabat,35.8817,14.3989,Malta,11497.0
774,Attard,35.9,14.45,Malta,10930.0
775,Żurrieq,35.8292,14.4744,Malta,10823.0
776,Mellieħa,35.95,14.3667,Malta,10087.0
777,Swieqi,35.9208,14.48,Malta,10064.0
778,Birżebbuġa,35.8267,14.5278,Malta,9736.0
779,Ħamrun,35.8861,14.4894,Malta,9244.0
780,Tarxien,35.865,14.5111,Malta,8583.0
781,Imsida,35.8978,14.4894,Malta,8545.0
782,Siġġiewi,35.8542,14.4383,Malta,8367.0
783,Gżira,35.905,14.4939,Malta,8029.0
784,Paola,35.8728,14.5075,Malta,7864.0
785,San Ġiljan,35.9186,14.49,Malta,7752.0
786,Santa Venera,35.8903,14.4778,Malta,6932.0
787,Victoria,36.05,14.25,Malta,6901.0
788,Valletta,35.8978,14.5125,Malta,6444.0
789,Luqa,35.8597,14.4892,Malta,5945.0
790,Cospicua,35.8822,14.5222,Malta,5395.0
791,Xagħra,36.0503,14.2675,Malta,4886.0
792,Għaxaq,35.8483,14.5172,Malta,4722.0
793,Nadur,36.0381,14.295,Malta,4509.0
794,Marsa,35.8833,14.4947,Malta,4401.0
795,Pietà,35.8833,14.4833,Malta,4020.0
796,Balzan,35.8975,14.4533,Malta,3958.0
797,Pembroke,35.9264,14.4808,Malta,3645.0
798,Imġarr,35.9197,14.3664,Malta,3629.0
799,Dingli,35.8603,14.3814,Malta,3608.0
800,Marsaxlokk,35.8417,14.5447,Malta,3534.0
801,Imqabba,35.8442,14.4669,Malta,3315.0
802,Xewkija,36.0331,14.2583,Malta,3300.0
803,Għajnsielem,36.0269,14.2903,Malta,3200.0
804,Iklin,35.9042,14.4544,Malta,3130.0
805,Lija,35.9014,14.4472,Malta,3070.0
806,Kalkara,35.8892,14.5294,Malta,3014.0
807,Gudja,35.8483,14.5025,Malta,2997.0
808,Senglea,35.8878,14.5169,Malta,2784.0
809,Għargħur,35.9241,14.4534,Malta,2768.0
810,Qrendi,35.8342,14.4589,Malta,2752.0
811,Mexico City,19.4333,-99.1333,Mexico,21505000.0
812,Guadalajara,20.6767,-103.3475,Mexico,5437000.0
813,Tijuana,32.525,-117.0333,Mexico,1922523.0
814,Ecatepec,19.6097,-99.06,Mexico,1857188.0
815,León de los Aldama,21.1167,-101.6833,Mexico,1579803.0
816,Puebla,19.0333,-98.1833,Mexico,1576259.0
817,Zapopan,20.7167,-103.4,Mexico,1476491.0
818,Juárez,31.7386,-106.487,Mexico,1321004.0
819,Monterrey,25.6667,-100.3,Mexico,1135512.0
820,Ciudad Nezahualcóyotl,19.41,-99.03,Mexico,1109363.0
821,Nezahualcóyotl,19.4,-98.9889,Mexico,1077208.0
822,Mexicali,32.6633,-115.4678,Mexico,1049792.0
823,Villahermosa,17.9892,-92.9281,Mexico,1013484.0
824,Morelia,19.7683,-101.1894,Mexico,962555.0
825,Aguascalientes,21.876,-102.296,Mexico,934424.0
826,Naucalpan de Juárez,19.4753,-99.2378,Mexico,913681.0
827,Mérida,20.97,-89.62,Mexico,892363.0
828,Cancún,21.1606,-86.8475,Mexico,888797.0
829,Chihuahua,28.6353,-106.0889,Mexico,878062.0
830,Saltillo,25.4333,-101.0,Mexico,864431.0
831,Hermosillo,29.0989,-110.9542,Mexico,855563.0
832,Culiacán,24.8069,-107.3939,Mexico,808416.0
833,Querétaro,20.5875,-100.3928,Mexico,801940.0
834,San Luis Potosí,22.1511,-100.9761,Mexico,772828.0
835,Tlajomulco de Zúñiga,20.4736,-103.4431,Mexico,727750.0
836,Torreón,25.5394,-103.4486,Mexico,716672.0
837,Guadalupe,25.6775,-100.2597,Mexico,691931.0
838,Acapulco de Juárez,16.8636,-99.8825,Mexico,673478.0
839,Tlaquepaque,20.6167,-103.3167,Mexico,664193.0
840,Mazatlán,23.2167,-106.4167,Mexico,658354.0
841,Durango,24.0167,-104.6667,Mexico,654876.0
842,Tlalnepantla,19.5367,-99.1947,Mexico,653410.0
843,Chimalhuacán,19.4167,-98.9,Mexico,614453.0
844,Tuxtla,16.7528,-93.1167,Mexico,598710.0
845,Irapuato,20.6667,-101.35,Mexico,592953.0
846,Reynosa,26.0922,-98.2778,Mexico,589466.0
847,Tonalá,20.6167,-103.2333,Mexico,569913.0
848,Ensenada,31.8578,-116.6058,Mexico,557430.0
849,Heroica Matamoros,25.8797,-97.5042,Mexico,541979.0
850,Ciudad Apodaca,25.7833,-100.1833,Mexico,523370.0
851,Tultitlán de Mariano Escobedo,19.645,-99.1694,Mexico,520557.0
852,Ixtapaluca,19.3186,-98.8822,Mexico,495566.0
853,Celaya,20.5222,-100.8122,Mexico,494304.0
854,Los Mochis,25.7835,-108.9937,Mexico,490000.0
855,Ciudad López Mateos,19.55,-99.2833,Mexico,489937.0
856,San Nicolás de los Garza,25.75,-100.2833,Mexico,443273.0
857,Veracruz,19.1903,-96.1533,Mexico,428323.0
858,Xalapa,19.54,-96.9275,Mexico,424755.0
859,Nuevo Laredo,27.4861,-99.5069,Mexico,384033.0
860,Tecámac,19.7131,-98.9683,Mexico,364579.0
861,Amsterdam,52.3667,4.8833,Netherlands,862965.0
862,Rotterdam,51.9225,4.4792,Netherlands,631155.0
863,The Hague,52.08,4.31,Netherlands,537833.0
864,Utrecht,52.0889,5.1156,Netherlands,343779.0
865,Eindhoven,51.4344,5.4842,Netherlands,231642.0
866,Tilburg,51.57,5.07,Netherlands,217259.0
867,Almere,52.3758,5.2256,Netherlands,207904.0
868,Groningen,53.2167,6.5667,Netherlands,201462.0
869,Breda,51.5875,4.775,Netherlands,183873.0
870,Nijmegen,51.8475,5.8625,Netherlands,177659.0
871,Haarlem,52.3803,4.6406,Netherlands,162902.0
872,Apeldoorn,52.21,5.97,Netherlands,161156.0
873,Enschede,52.2236,6.8956,Netherlands,159703.0
874,Amersfoort,52.15,5.38,Netherlands,156286.0
875,Hoofddorp,52.3008,4.6653,Netherlands,154235.0
876,Zaanstad,52.4697,4.7767,Netherlands,154037.0
877,Arnhem,51.9833,5.9167,Netherlands,148070.0
878,’s-Hertogenbosch,51.6833,5.3167,Netherlands,134520.0
879,Zoetermeer,52.0611,4.4933,Netherlands,124994.0
880,Zwolle,52.5167,6.1,Netherlands,124914.0
881,Leiden,52.1544,4.4947,Netherlands,124899.0
882,Maastricht,50.8667,5.6833,Netherlands,121565.0
883,Dordrecht,51.81,4.67,Netherlands,118654.0
884,Alphen aan den Rijn,52.1333,4.65,Netherlands,110986.0
885,Alkmaar,52.6289,4.744,Netherlands,107822.0
886,Emmen,52.7833,6.9,Netherlands,107471.0
887,Delft,52.0119,4.3594,Netherlands,100011.0
888,Deventer,52.25,6.2,Netherlands,99166.0
889,Amstelveen,52.3019,4.8581,Netherlands,91675.0
890,Helmond,51.4797,5.6556,Netherlands,91524.0
891,Oss,51.7667,5.5167,Netherlands,91451.0
892,Hilversum,52.23,5.18,Netherlands,87817.0
893,Heerlen,50.8833,5.9833,Netherlands,86833.0
894,Hengelo,52.2656,6.7931,Netherlands,80683.0
895,Purmerend,52.505,4.9639,Netherlands,80117.0
896,Schiedam,51.9167,4.4,Netherlands,77999.0
897,Lelystad,52.5167,5.4833,Netherlands,77893.0
898,Roosendaal,51.5314,4.4556,Netherlands,77032.0
899,Hoorn,52.6533,5.0733,Netherlands,73261.0
900,Spijkenisse,51.8333,4.3167,Netherlands,72740.0
901,Ede,52.0436,5.6667,Netherlands,72460.0
902,Almelo,52.3575,6.6667,Netherlands,72459.0
903,Vlaardingen,51.9167,4.35,Netherlands,72404.0
904,Gouda,52.0181,4.7056,Netherlands,71449.0
905,Zaandam,52.4417,4.8422,Netherlands,68695.0
906,Velsen-Zuid,52.4667,4.6167,Netherlands,68348.0
907,Assen,53.0,6.55,Netherlands,67580.0
908,Bergen op Zoom,51.5,4.3,Netherlands,66811.0
909,Capelle aan den IJssel,51.9357,4.5782,Netherlands,66514.0
910,Veenendaal,52.025,5.555,Netherlands,65589.0
911,Auckland,-36.85,174.7833,New Zealand,1346091.0
912,Wellington,-41.2889,174.7772,New Zealand,418500.0
913,Christchurch,-43.5309,172.6365,New Zealand,383200.0
914,Manukau City,-37.0,174.885,New Zealand,375600.0
915,Waitakere,-36.849,174.543,New Zealand,208100.0
916,Northcote,-36.7913,174.7758,New Zealand,205605.0
917,Hamilton,-37.7833,175.2833,New Zealand,176500.0
918,Tauranga,-37.6858,176.1667,New Zealand,135000.0
919,Lower Hutt,-41.2167,174.9167,New Zealand,103400.0
920,Dunedin,-45.8742,170.5036,New Zealand,99885.0
921,Palmerston North,-40.3549,175.6095,New Zealand,76236.0
922,Napier,-39.4833,176.9167,New Zealand,62241.0
923,Porirua,-41.1333,174.85,New Zealand,55218.0
924,Rotorua,-38.1378,176.2514,New Zealand,54204.0
925,New Plymouth,-39.0578,174.0742,New Zealand,53988.0
926,Whangarei,-35.725,174.3236,New Zealand,50784.0
927,Nelson,-41.2931,173.2381,New Zealand,49300.0
928,Invercargill,-46.429,168.362,New Zealand,47625.0
929,Upper Hutt,-41.1333,175.05,New Zealand,41000.0
930,Whanganui,-39.9333,175.05,New Zealand,39400.0
931,Gisborne,-38.6625,178.0178,New Zealand,34527.0
932,Paraparaumu,-40.9167,175.0167,New Zealand,28701.0
933,Timaru,-44.3931,171.2508,New Zealand,27501.0
934,Blenheim,-41.5167,173.95,New Zealand,26400.0
935,Pukekohe East,-37.195,174.9481,New Zealand,26300.0
936,Taupo,-38.69,176.08,New Zealand,23622.0
937,Masterton,-40.9667,175.65,New Zealand,19818.0
938,Cambridge,-37.8833,175.4667,New Zealand,18651.0
939,Ashton,-44.033,171.772,New Zealand,17700.0
940,Levin,-40.625,175.2833,New Zealand,17670.0
941,Macetown,-44.865,168.819,New Zealand,16600.0
942,Rolleston,-43.596,172.383,New Zealand,16350.0
943,Feilding,-40.225,175.565,New Zealand,15990.0
944,Whakatane,-37.964,176.984,New Zealand,15795.0
945,Richmond,-41.3333,173.1833,New Zealand,15000.0
946,Havelock North,-39.6667,176.8833,New Zealand,13950.0
947,Tokoroa,-38.22,175.872,New Zealand,13572.0
948,Mosgiel,-45.875,170.348,New Zealand,13400.0
949,Te Awamutu,-38.0083,175.325,New Zealand,12195.0
950,Waikanae,-40.876,175.064,New Zealand,12100.0
951,Hawera,-39.5833,174.2833,New Zealand,9792.0
952,Glencoe,-46.192,168.646,New Zealand,9750.0
953,Waiuku,-37.25,174.7333,New Zealand,9171.0
954,Wanaka,-44.7081,169.1239,New Zealand,8900.0
955,Te Puke,-37.7833,176.3167,New Zealand,8230.0
956,Greymouth,-42.4667,171.2,New Zealand,7965.0
957,Matamata,-37.8097,175.7733,New Zealand,7806.0
958,Thames,-37.1383,175.5375,New Zealand,7293.0
959,Kawerau,-38.0847,176.6996,New Zealand,7080.0
960,Kerikeri,-35.2244,173.9514,New Zealand,6960.0
961,Oslo,59.9111,10.7528,Norway,693494.0
962,Bergen,60.3925,5.3233,Norway,257087.0
963,Trondheim,63.44,10.4,Norway,183378.0
964,Stavanger,58.9701,5.7333,Norway,129300.0
965,Kristiansand,58.1467,7.9956,Norway,112588.0
966,Drammen,59.7439,10.2045,Norway,109416.0
967,Fredrikstad,59.2167,10.95,Norway,83193.0
968,Sandefjord,59.1288,10.2197,Norway,64345.0
969,Asker,59.8331,10.4392,Norway,61523.0
970,Nordre Fåle,59.75,10.8667,Norway,60034.0
971,Sandnes,58.85,5.7333,Norway,58694.0
972,Tønsberg,59.2981,10.4236,Norway,57026.0
973,Skien,59.2081,9.5528,Norway,55144.0
974,Sarpsborg,59.2839,11.1096,Norway,54678.0
975,Bodø,67.2833,14.3833,Norway,52560.0
976,Ålesund,62.4723,6.1549,Norway,52163.0
977,Moss,59.434,10.6577,Norway,49668.0
978,Arendal,58.4667,8.7667,Norway,45065.0
979,Lørenskog,59.8989,10.9642,Norway,42740.0
980,Tromsø,69.6546,18.9637,Norway,38980.0
981,Haugesund,59.4102,5.2755,Norway,37323.0
982,Porsgrunn,59.1419,9.6568,Norway,36526.0
983,Ringsaker,61.0242,10.8019,Norway,34897.0
984,Molde,62.7333,7.1833,Norway,31870.0
985,Halden,59.1264,11.4828,Norway,31387.0
986,Ski,59.7419,10.8939,Norway,30843.0
